place_id,day,percentage,hour,period
ChIJeU08DCLNvJURgSGHtpvUGaE,0,9,4,am
ChIJeU08DCLNvJURgSGHtpvUGaE,0,13,5,am
ChIJeU08DCLNvJURgSGHtpvUGaE,0,9,6,am
ChIJeU08DCLNvJURgSGHtpvUGaE,0,3,7,am
ChIJeU08DCLNvJURgSGHtpvUGaE,0,0,8,am
ChIJeU08DCLNvJURgSGHtpvUGaE,0,3,9,am
ChIJeU08DCLNvJURgSGHtpvUGaE,0,9,10,am
ChIJeU08DCLNvJURgSGHtpvUGaE,0,19,11,am
ChIJeU08DCLNvJURgSGHtpvUGaE,0,19,12,pm
ChIJeU08DCLNvJURgSGHtpvUGaE,0,25,1,pm
ChIJeU08DCLNvJURgSGHtpvUGaE,0,15,2,pm
ChIJeU08DCLNvJURgSGHtpvUGaE,0,25,3,pm
ChIJeU08DCLNvJURgSGHtpvUGaE,0,35,4,pm
ChIJeU08DCLNvJURgSGHtpvUGaE,0,52,5,pm
ChIJeU08DCLNvJURgSGHtpvUGaE,0,43,6,pm
ChIJeU08DCLNvJURgSGHtpvUGaE,0,29,7,pm
ChIJeU08DCLNvJURgSGHtpvUGaE,0,17,8,pm
ChIJeU08DCLNvJURgSGHtpvUGaE,0,13,9,pm
ChIJeU08DCLNvJURgSGHtpvUGaE,0,7,10,pm
ChIJeU08DCLNvJURgSGHtpvUGaE,0,9,11,pm
ChIJeU08DCLNvJURgSGHtpvUGaE,0,7,12,am
ChIJeU08DCLNvJURgSGHtpvUGaE,0,9,1,am
ChIJeU08DCLNvJURgSGHtpvUGaE,0,11,2,am
ChIJeU08DCLNvJURgSGHtpvUGaE,0,9,3,am
ChIJeU08DCLNvJURgSGHtpvUGaE,1,15,4,am
ChIJeU08DCLNvJURgSGHtpvUGaE,1,13,5,am
ChIJeU08DCLNvJURgSGHtpvUGaE,1,21,6,am
ChIJeU08DCLNvJURgSGHtpvUGaE,1,31,7,am
ChIJeU08DCLNvJURgSGHtpvUGaE,1,43,8,am
ChIJeU08DCLNvJURgSGHtpvUGaE,1,47,9,am
ChIJeU08DCLNvJURgSGHtpvUGaE,1,58,10,am
ChIJeU08DCLNvJURgSGHtpvUGaE,1,58,11,am
ChIJeU08DCLNvJURgSGHtpvUGaE,1,78,12,pm
ChIJeU08DCLNvJURgSGHtpvUGaE,1,82,1,pm
ChIJeU08DCLNvJURgSGHtpvUGaE,1,90,2,pm
ChIJeU08DCLNvJURgSGHtpvUGaE,1,100,3,pm
ChIJeU08DCLNvJURgSGHtpvUGaE,1,94,4,pm
ChIJeU08DCLNvJURgSGHtpvUGaE,1,92,5,pm
ChIJeU08DCLNvJURgSGHtpvUGaE,1,70,6,pm
ChIJeU08DCLNvJURgSGHtpvUGaE,1,49,7,pm
ChIJeU08DCLNvJURgSGHtpvUGaE,1,31,8,pm
ChIJeU08DCLNvJURgSGHtpvUGaE,1,23,9,pm
ChIJeU08DCLNvJURgSGHtpvUGaE,1,19,10,pm
ChIJeU08DCLNvJURgSGHtpvUGaE,1,21,11,pm
ChIJeU08DCLNvJURgSGHtpvUGaE,1,21,12,am
ChIJeU08DCLNvJURgSGHtpvUGaE,1,17,1,am
ChIJeU08DCLNvJURgSGHtpvUGaE,1,7,2,am
ChIJeU08DCLNvJURgSGHtpvUGaE,1,7,3,am
ChIJeU08DCLNvJURgSGHtpvUGaE,2,9,4,am
ChIJeU08DCLNvJURgSGHtpvUGaE,2,13,5,am
ChIJeU08DCLNvJURgSGHtpvUGaE,2,23,6,am
ChIJeU08DCLNvJURgSGHtpvUGaE,2,27,7,am
ChIJeU08DCLNvJURgSGHtpvUGaE,2,37,8,am
ChIJeU08DCLNvJURgSGHtpvUGaE,2,52,9,am
ChIJeU08DCLNvJURgSGHtpvUGaE,2,62,10,am
ChIJeU08DCLNvJURgSGHtpvUGaE,2,66,11,am
ChIJeU08DCLNvJURgSGHtpvUGaE,2,76,12,pm
ChIJeU08DCLNvJURgSGHtpvUGaE,2,56,1,pm
ChIJeU08DCLNvJURgSGHtpvUGaE,2,52,2,pm
ChIJeU08DCLNvJURgSGHtpvUGaE,2,43,3,pm
ChIJeU08DCLNvJURgSGHtpvUGaE,2,47,4,pm
ChIJeU08DCLNvJURgSGHtpvUGaE,2,47,5,pm
ChIJeU08DCLNvJURgSGHtpvUGaE,2,58,6,pm
ChIJeU08DCLNvJURgSGHtpvUGaE,2,58,7,pm
ChIJeU08DCLNvJURgSGHtpvUGaE,2,68,8,pm
ChIJeU08DCLNvJURgSGHtpvUGaE,2,56,9,pm
ChIJeU08DCLNvJURgSGHtpvUGaE,2,54,10,pm
ChIJeU08DCLNvJURgSGHtpvUGaE,2,54,11,pm
ChIJeU08DCLNvJURgSGHtpvUGaE,2,43,12,am
ChIJeU08DCLNvJURgSGHtpvUGaE,2,33,1,am
ChIJeU08DCLNvJURgSGHtpvUGaE,2,21,2,am
ChIJeU08DCLNvJURgSGHtpvUGaE,2,7,3,am
ChIJeU08DCLNvJURgSGHtpvUGaE,3,3,4,am
ChIJeU08DCLNvJURgSGHtpvUGaE,3,15,5,am
ChIJeU08DCLNvJURgSGHtpvUGaE,3,39,6,am
ChIJeU08DCLNvJURgSGHtpvUGaE,3,49,7,am
ChIJeU08DCLNvJURgSGHtpvUGaE,3,50,8,am
ChIJeU08DCLNvJURgSGHtpvUGaE,3,49,9,am
ChIJeU08DCLNvJURgSGHtpvUGaE,3,52,10,am
ChIJeU08DCLNvJURgSGHtpvUGaE,3,76,11,am
ChIJeU08DCLNvJURgSGHtpvUGaE,3,84,12,pm
ChIJeU08DCLNvJURgSGHtpvUGaE,3,80,1,pm
ChIJeU08DCLNvJURgSGHtpvUGaE,3,78,2,pm
ChIJeU08DCLNvJURgSGHtpvUGaE,3,74,3,pm
ChIJeU08DCLNvJURgSGHtpvUGaE,3,82,4,pm
ChIJeU08DCLNvJURgSGHtpvUGaE,3,78,5,pm
ChIJeU08DCLNvJURgSGHtpvUGaE,3,76,6,pm
ChIJeU08DCLNvJURgSGHtpvUGaE,3,49,7,pm
ChIJeU08DCLNvJURgSGHtpvUGaE,3,25,8,pm
ChIJeU08DCLNvJURgSGHtpvUGaE,3,7,9,pm
ChIJeU08DCLNvJURgSGHtpvUGaE,3,5,10,pm
ChIJeU08DCLNvJURgSGHtpvUGaE,3,11,11,pm
ChIJeU08DCLNvJURgSGHtpvUGaE,3,11,12,am
ChIJeU08DCLNvJURgSGHtpvUGaE,3,5,1,am
ChIJeU08DCLNvJURgSGHtpvUGaE,3,1,2,am
ChIJeU08DCLNvJURgSGHtpvUGaE,3,0,3,am
ChIJeU08DCLNvJURgSGHtpvUGaE,4,17,4,am
ChIJeU08DCLNvJURgSGHtpvUGaE,4,17,5,am
ChIJeU08DCLNvJURgSGHtpvUGaE,4,29,6,am
ChIJeU08DCLNvJURgSGHtpvUGaE,4,41,7,am
ChIJeU08DCLNvJURgSGHtpvUGaE,4,43,8,am
ChIJeU08DCLNvJURgSGHtpvUGaE,4,54,9,am
ChIJeU08DCLNvJURgSGHtpvUGaE,4,56,10,am
ChIJeU08DCLNvJURgSGHtpvUGaE,4,68,11,am
ChIJeU08DCLNvJURgSGHtpvUGaE,4,74,12,pm
ChIJeU08DCLNvJURgSGHtpvUGaE,4,70,1,pm
ChIJeU08DCLNvJURgSGHtpvUGaE,4,56,2,pm
ChIJeU08DCLNvJURgSGHtpvUGaE,4,47,3,pm
ChIJeU08DCLNvJURgSGHtpvUGaE,4,41,4,pm
ChIJeU08DCLNvJURgSGHtpvUGaE,4,47,5,pm
ChIJeU08DCLNvJURgSGHtpvUGaE,4,52,6,pm
ChIJeU08DCLNvJURgSGHtpvUGaE,4,50,7,pm
ChIJeU08DCLNvJURgSGHtpvUGaE,4,41,8,pm
ChIJeU08DCLNvJURgSGHtpvUGaE,4,45,9,pm
ChIJeU08DCLNvJURgSGHtpvUGaE,4,35,10,pm
ChIJeU08DCLNvJURgSGHtpvUGaE,4,29,11,pm
ChIJeU08DCLNvJURgSGHtpvUGaE,4,15,12,am
ChIJeU08DCLNvJURgSGHtpvUGaE,4,9,1,am
ChIJeU08DCLNvJURgSGHtpvUGaE,4,9,2,am
ChIJeU08DCLNvJURgSGHtpvUGaE,4,9,3,am
ChIJeU08DCLNvJURgSGHtpvUGaE,5,9,4,am
ChIJeU08DCLNvJURgSGHtpvUGaE,5,23,5,am
ChIJeU08DCLNvJURgSGHtpvUGaE,5,29,6,am
ChIJeU08DCLNvJURgSGHtpvUGaE,5,37,7,am
ChIJeU08DCLNvJURgSGHtpvUGaE,5,43,8,am
ChIJeU08DCLNvJURgSGHtpvUGaE,5,37,9,am
ChIJeU08DCLNvJURgSGHtpvUGaE,5,50,10,am
ChIJeU08DCLNvJURgSGHtpvUGaE,5,50,11,am
ChIJeU08DCLNvJURgSGHtpvUGaE,5,49,12,pm
ChIJeU08DCLNvJURgSGHtpvUGaE,5,41,1,pm
ChIJeU08DCLNvJURgSGHtpvUGaE,5,47,2,pm
ChIJeU08DCLNvJURgSGHtpvUGaE,5,64,3,pm
ChIJeU08DCLNvJURgSGHtpvUGaE,5,76,4,pm
ChIJeU08DCLNvJURgSGHtpvUGaE,5,78,5,pm
ChIJeU08DCLNvJURgSGHtpvUGaE,5,80,6,pm
ChIJeU08DCLNvJURgSGHtpvUGaE,5,78,7,pm
ChIJeU08DCLNvJURgSGHtpvUGaE,5,68,8,pm
ChIJeU08DCLNvJURgSGHtpvUGaE,5,60,9,pm
ChIJeU08DCLNvJURgSGHtpvUGaE,5,45,10,pm
ChIJeU08DCLNvJURgSGHtpvUGaE,5,33,11,pm
ChIJeU08DCLNvJURgSGHtpvUGaE,5,25,12,am
ChIJeU08DCLNvJURgSGHtpvUGaE,5,19,1,am
ChIJeU08DCLNvJURgSGHtpvUGaE,5,7,2,am
ChIJeU08DCLNvJURgSGHtpvUGaE,5,7,3,am
ChIJeU08DCLNvJURgSGHtpvUGaE,6,15,4,am
ChIJeU08DCLNvJURgSGHtpvUGaE,6,11,5,am
ChIJeU08DCLNvJURgSGHtpvUGaE,6,7,6,am
ChIJeU08DCLNvJURgSGHtpvUGaE,6,11,7,am
ChIJeU08DCLNvJURgSGHtpvUGaE,6,17,8,am
ChIJeU08DCLNvJURgSGHtpvUGaE,6,25,9,am
ChIJeU08DCLNvJURgSGHtpvUGaE,6,39,10,am
ChIJeU08DCLNvJURgSGHtpvUGaE,6,45,11,am
ChIJeU08DCLNvJURgSGHtpvUGaE,6,49,12,pm
ChIJeU08DCLNvJURgSGHtpvUGaE,6,56,1,pm
ChIJeU08DCLNvJURgSGHtpvUGaE,6,70,2,pm
ChIJeU08DCLNvJURgSGHtpvUGaE,6,74,3,pm
ChIJeU08DCLNvJURgSGHtpvUGaE,6,74,4,pm
ChIJeU08DCLNvJURgSGHtpvUGaE,6,74,5,pm
ChIJeU08DCLNvJURgSGHtpvUGaE,6,70,6,pm
ChIJeU08DCLNvJURgSGHtpvUGaE,6,66,7,pm
ChIJeU08DCLNvJURgSGHtpvUGaE,6,60,8,pm
ChIJeU08DCLNvJURgSGHtpvUGaE,6,54,9,pm
ChIJeU08DCLNvJURgSGHtpvUGaE,6,47,10,pm
ChIJeU08DCLNvJURgSGHtpvUGaE,6,35,11,pm
ChIJeU08DCLNvJURgSGHtpvUGaE,6,27,12,am
ChIJeU08DCLNvJURgSGHtpvUGaE,6,17,1,am
ChIJeU08DCLNvJURgSGHtpvUGaE,6,23,2,am
ChIJeU08DCLNvJURgSGHtpvUGaE,6,17,3,am
ChIJzZnZQCLNvJURqLLk5fKg0mk,0,0,4,am
ChIJzZnZQCLNvJURqLLk5fKg0mk,0,5,5,am
ChIJzZnZQCLNvJURqLLk5fKg0mk,0,13,6,am
ChIJzZnZQCLNvJURqLLk5fKg0mk,0,26,7,am
ChIJzZnZQCLNvJURqLLk5fKg0mk,0,13,8,am
ChIJzZnZQCLNvJURqLLk5fKg0mk,0,5,9,am
ChIJzZnZQCLNvJURqLLk5fKg0mk,0,5,10,am
ChIJzZnZQCLNvJURqLLk5fKg0mk,0,13,11,am
ChIJzZnZQCLNvJURqLLk5fKg0mk,0,28,12,pm
ChIJzZnZQCLNvJURqLLk5fKg0mk,0,21,1,pm
ChIJzZnZQCLNvJURqLLk5fKg0mk,0,10,2,pm
ChIJzZnZQCLNvJURqLLk5fKg0mk,0,5,3,pm
ChIJzZnZQCLNvJURqLLk5fKg0mk,0,2,4,pm
ChIJzZnZQCLNvJURqLLk5fKg0mk,0,5,5,pm
ChIJzZnZQCLNvJURqLLk5fKg0mk,0,13,6,pm
ChIJzZnZQCLNvJURqLLk5fKg0mk,0,28,7,pm
ChIJzZnZQCLNvJURqLLk5fKg0mk,0,21,8,pm
ChIJzZnZQCLNvJURqLLk5fKg0mk,0,18,9,pm
ChIJzZnZQCLNvJURqLLk5fKg0mk,0,10,10,pm
ChIJzZnZQCLNvJURqLLk5fKg0mk,0,18,11,pm
ChIJzZnZQCLNvJURqLLk5fKg0mk,0,18,12,am
ChIJzZnZQCLNvJURqLLk5fKg0mk,0,15,1,am
ChIJzZnZQCLNvJURqLLk5fKg0mk,0,7,2,am
ChIJzZnZQCLNvJURqLLk5fKg0mk,0,2,3,am
ChIJzZnZQCLNvJURqLLk5fKg0mk,1,2,4,am
ChIJzZnZQCLNvJURqLLk5fKg0mk,1,5,5,am
ChIJzZnZQCLNvJURqLLk5fKg0mk,1,10,6,am
ChIJzZnZQCLNvJURqLLk5fKg0mk,1,21,7,am
ChIJzZnZQCLNvJURqLLk5fKg0mk,1,39,8,am
ChIJzZnZQCLNvJURqLLk5fKg0mk,1,36,9,am
ChIJzZnZQCLNvJURqLLk5fKg0mk,1,47,10,am
ChIJzZnZQCLNvJURqLLk5fKg0mk,1,39,11,am
ChIJzZnZQCLNvJURqLLk5fKg0mk,1,52,12,pm
ChIJzZnZQCLNvJURqLLk5fKg0mk,1,63,1,pm
ChIJzZnZQCLNvJURqLLk5fKg0mk,1,63,2,pm
ChIJzZnZQCLNvJURqLLk5fKg0mk,1,57,3,pm
ChIJzZnZQCLNvJURqLLk5fKg0mk,1,65,4,pm
ChIJzZnZQCLNvJURqLLk5fKg0mk,1,81,5,pm
ChIJzZnZQCLNvJURqLLk5fKg0mk,1,76,6,pm
ChIJzZnZQCLNvJURqLLk5fKg0mk,1,52,7,pm
ChIJzZnZQCLNvJURqLLk5fKg0mk,1,42,8,pm
ChIJzZnZQCLNvJURqLLk5fKg0mk,1,21,9,pm
ChIJzZnZQCLNvJURqLLk5fKg0mk,1,7,10,pm
ChIJzZnZQCLNvJURqLLk5fKg0mk,1,0,11,pm
ChIJzZnZQCLNvJURqLLk5fKg0mk,1,0,12,am
ChIJzZnZQCLNvJURqLLk5fKg0mk,1,0,1,am
ChIJzZnZQCLNvJURqLLk5fKg0mk,1,0,2,am
ChIJzZnZQCLNvJURqLLk5fKg0mk,1,2,3,am
ChIJzZnZQCLNvJURqLLk5fKg0mk,2,0,4,am
ChIJzZnZQCLNvJURqLLk5fKg0mk,2,5,5,am
ChIJzZnZQCLNvJURqLLk5fKg0mk,2,7,6,am
ChIJzZnZQCLNvJURqLLk5fKg0mk,2,21,7,am
ChIJzZnZQCLNvJURqLLk5fKg0mk,2,34,8,am
ChIJzZnZQCLNvJURqLLk5fKg0mk,2,36,9,am
ChIJzZnZQCLNvJURqLLk5fKg0mk,2,36,10,am
ChIJzZnZQCLNvJURqLLk5fKg0mk,2,52,11,am
ChIJzZnZQCLNvJURqLLk5fKg0mk,2,65,12,pm
ChIJzZnZQCLNvJURqLLk5fKg0mk,2,92,1,pm
ChIJzZnZQCLNvJURqLLk5fKg0mk,2,78,2,pm
ChIJzZnZQCLNvJURqLLk5fKg0mk,2,84,3,pm
ChIJzZnZQCLNvJURqLLk5fKg0mk,2,84,4,pm
ChIJzZnZQCLNvJURqLLk5fKg0mk,2,100,5,pm
ChIJzZnZQCLNvJURqLLk5fKg0mk,2,86,6,pm
ChIJzZnZQCLNvJURqLLk5fKg0mk,2,55,7,pm
ChIJzZnZQCLNvJURqLLk5fKg0mk,2,31,8,pm
ChIJzZnZQCLNvJURqLLk5fKg0mk,2,15,9,pm
ChIJzZnZQCLNvJURqLLk5fKg0mk,2,18,10,pm
ChIJzZnZQCLNvJURqLLk5fKg0mk,2,21,11,pm
ChIJzZnZQCLNvJURqLLk5fKg0mk,2,18,12,am
ChIJzZnZQCLNvJURqLLk5fKg0mk,2,10,1,am
ChIJzZnZQCLNvJURqLLk5fKg0mk,2,5,2,am
ChIJzZnZQCLNvJURqLLk5fKg0mk,2,0,3,am
ChIJzZnZQCLNvJURqLLk5fKg0mk,3,5,4,am
ChIJzZnZQCLNvJURqLLk5fKg0mk,3,13,5,am
ChIJzZnZQCLNvJURqLLk5fKg0mk,3,28,6,am
ChIJzZnZQCLNvJURqLLk5fKg0mk,3,23,7,am
ChIJzZnZQCLNvJURqLLk5fKg0mk,3,26,8,am
ChIJzZnZQCLNvJURqLLk5fKg0mk,3,21,9,am
ChIJzZnZQCLNvJURqLLk5fKg0mk,3,26,10,am
ChIJzZnZQCLNvJURqLLk5fKg0mk,3,36,11,am
ChIJzZnZQCLNvJURqLLk5fKg0mk,3,63,12,pm
ChIJzZnZQCLNvJURqLLk5fKg0mk,3,65,1,pm
ChIJzZnZQCLNvJURqLLk5fKg0mk,3,57,2,pm
ChIJzZnZQCLNvJURqLLk5fKg0mk,3,57,3,pm
ChIJzZnZQCLNvJURqLLk5fKg0mk,3,76,4,pm
ChIJzZnZQCLNvJURqLLk5fKg0mk,3,71,5,pm
ChIJzZnZQCLNvJURqLLk5fKg0mk,3,73,6,pm
ChIJzZnZQCLNvJURqLLk5fKg0mk,3,44,7,pm
ChIJzZnZQCLNvJURqLLk5fKg0mk,3,36,8,pm
ChIJzZnZQCLNvJURqLLk5fKg0mk,3,26,9,pm
ChIJzZnZQCLNvJURqLLk5fKg0mk,3,15,10,pm
ChIJzZnZQCLNvJURqLLk5fKg0mk,3,5,11,pm
ChIJzZnZQCLNvJURqLLk5fKg0mk,3,2,12,am
ChIJzZnZQCLNvJURqLLk5fKg0mk,3,2,1,am
ChIJzZnZQCLNvJURqLLk5fKg0mk,3,5,2,am
ChIJzZnZQCLNvJURqLLk5fKg0mk,3,2,3,am
ChIJzZnZQCLNvJURqLLk5fKg0mk,4,21,4,am
ChIJzZnZQCLNvJURqLLk5fKg0mk,4,23,5,am
ChIJzZnZQCLNvJURqLLk5fKg0mk,4,31,6,am
ChIJzZnZQCLNvJURqLLk5fKg0mk,4,39,7,am
ChIJzZnZQCLNvJURqLLk5fKg0mk,4,42,8,am
ChIJzZnZQCLNvJURqLLk5fKg0mk,4,44,9,am
ChIJzZnZQCLNvJURqLLk5fKg0mk,4,28,10,am
ChIJzZnZQCLNvJURqLLk5fKg0mk,4,26,11,am
ChIJzZnZQCLNvJURqLLk5fKg0mk,4,34,12,pm
ChIJzZnZQCLNvJURqLLk5fKg0mk,4,52,1,pm
ChIJzZnZQCLNvJURqLLk5fKg0mk,4,42,2,pm
ChIJzZnZQCLNvJURqLLk5fKg0mk,4,60,3,pm
ChIJzZnZQCLNvJURqLLk5fKg0mk,4,73,4,pm
ChIJzZnZQCLNvJURqLLk5fKg0mk,4,84,5,pm
ChIJzZnZQCLNvJURqLLk5fKg0mk,4,60,6,pm
ChIJzZnZQCLNvJURqLLk5fKg0mk,4,47,7,pm
ChIJzZnZQCLNvJURqLLk5fKg0mk,4,28,8,pm
ChIJzZnZQCLNvJURqLLk5fKg0mk,4,15,9,pm
ChIJzZnZQCLNvJURqLLk5fKg0mk,4,18,10,pm
ChIJzZnZQCLNvJURqLLk5fKg0mk,4,21,11,pm
ChIJzZnZQCLNvJURqLLk5fKg0mk,4,18,12,am
ChIJzZnZQCLNvJURqLLk5fKg0mk,4,13,1,am
ChIJzZnZQCLNvJURqLLk5fKg0mk,4,10,2,am
ChIJzZnZQCLNvJURqLLk5fKg0mk,4,7,3,am
ChIJzZnZQCLNvJURqLLk5fKg0mk,5,36,4,am
ChIJzZnZQCLNvJURqLLk5fKg0mk,5,21,5,am
ChIJzZnZQCLNvJURqLLk5fKg0mk,5,18,6,am
ChIJzZnZQCLNvJURqLLk5fKg0mk,5,21,7,am
ChIJzZnZQCLNvJURqLLk5fKg0mk,5,18,8,am
ChIJzZnZQCLNvJURqLLk5fKg0mk,5,18,9,am
ChIJzZnZQCLNvJURqLLk5fKg0mk,5,26,10,am
ChIJzZnZQCLNvJURqLLk5fKg0mk,5,42,11,am
ChIJzZnZQCLNvJURqLLk5fKg0mk,5,60,12,pm
ChIJzZnZQCLNvJURqLLk5fKg0mk,5,65,1,pm
ChIJzZnZQCLNvJURqLLk5fKg0mk,5,57,2,pm
ChIJzZnZQCLNvJURqLLk5fKg0mk,5,68,3,pm
ChIJzZnZQCLNvJURqLLk5fKg0mk,5,84,4,pm
ChIJzZnZQCLNvJURqLLk5fKg0mk,5,86,5,pm
ChIJzZnZQCLNvJURqLLk5fKg0mk,5,76,6,pm
ChIJzZnZQCLNvJURqLLk5fKg0mk,5,60,7,pm
ChIJzZnZQCLNvJURqLLk5fKg0mk,5,50,8,pm
ChIJzZnZQCLNvJURqLLk5fKg0mk,5,52,9,pm
ChIJzZnZQCLNvJURqLLk5fKg0mk,5,52,10,pm
ChIJzZnZQCLNvJURqLLk5fKg0mk,5,47,11,pm
ChIJzZnZQCLNvJURqLLk5fKg0mk,5,26,12,am
ChIJzZnZQCLNvJURqLLk5fKg0mk,5,18,1,am
ChIJzZnZQCLNvJURqLLk5fKg0mk,5,21,2,am
ChIJzZnZQCLNvJURqLLk5fKg0mk,5,31,3,am
ChIJzZnZQCLNvJURqLLk5fKg0mk,6,15,4,am
ChIJzZnZQCLNvJURqLLk5fKg0mk,6,7,5,am
ChIJzZnZQCLNvJURqLLk5fKg0mk,6,7,6,am
ChIJzZnZQCLNvJURqLLk5fKg0mk,6,18,7,am
ChIJzZnZQCLNvJURqLLk5fKg0mk,6,34,8,am
ChIJzZnZQCLNvJURqLLk5fKg0mk,6,42,9,am
ChIJzZnZQCLNvJURqLLk5fKg0mk,6,44,10,am
ChIJzZnZQCLNvJURqLLk5fKg0mk,6,55,11,am
ChIJzZnZQCLNvJURqLLk5fKg0mk,6,50,12,pm
ChIJzZnZQCLNvJURqLLk5fKg0mk,6,55,1,pm
ChIJzZnZQCLNvJURqLLk5fKg0mk,6,44,2,pm
ChIJzZnZQCLNvJURqLLk5fKg0mk,6,39,3,pm
ChIJzZnZQCLNvJURqLLk5fKg0mk,6,44,4,pm
ChIJzZnZQCLNvJURqLLk5fKg0mk,6,44,5,pm
ChIJzZnZQCLNvJURqLLk5fKg0mk,6,44,6,pm
ChIJzZnZQCLNvJURqLLk5fKg0mk,6,34,7,pm
ChIJzZnZQCLNvJURqLLk5fKg0mk,6,39,8,pm
ChIJzZnZQCLNvJURqLLk5fKg0mk,6,42,9,pm
ChIJzZnZQCLNvJURqLLk5fKg0mk,6,31,10,pm
ChIJzZnZQCLNvJURqLLk5fKg0mk,6,31,11,pm
ChIJzZnZQCLNvJURqLLk5fKg0mk,6,26,12,am
ChIJzZnZQCLNvJURqLLk5fKg0mk,6,10,1,am
ChIJzZnZQCLNvJURqLLk5fKg0mk,6,5,2,am
ChIJzZnZQCLNvJURqLLk5fKg0mk,6,7,3,am
ChIJ34bf4iHNvJURhxINFcyp_WM,0,75,4,am
ChIJ34bf4iHNvJURhxINFcyp_WM,0,33,5,am
ChIJ34bf4iHNvJURhxINFcyp_WM,0,8,6,am
ChIJ34bf4iHNvJURhxINFcyp_WM,0,0,7,am
ChIJ34bf4iHNvJURhxINFcyp_WM,0,8,8,am
ChIJ34bf4iHNvJURhxINFcyp_WM,0,0,9,am
ChIJ34bf4iHNvJURhxINFcyp_WM,0,0,10,am
ChIJ34bf4iHNvJURhxINFcyp_WM,0,0,11,am
ChIJ34bf4iHNvJURhxINFcyp_WM,0,0,12,pm
ChIJ34bf4iHNvJURhxINFcyp_WM,0,0,1,pm
ChIJ34bf4iHNvJURhxINFcyp_WM,0,8,2,pm
ChIJ34bf4iHNvJURhxINFcyp_WM,0,25,3,pm
ChIJ34bf4iHNvJURhxINFcyp_WM,0,58,4,pm
ChIJ34bf4iHNvJURhxINFcyp_WM,0,75,5,pm
ChIJ34bf4iHNvJURhxINFcyp_WM,0,50,6,pm
ChIJ34bf4iHNvJURhxINFcyp_WM,0,25,7,pm
ChIJ34bf4iHNvJURhxINFcyp_WM,0,16,8,pm
ChIJ34bf4iHNvJURhxINFcyp_WM,0,25,9,pm
ChIJ34bf4iHNvJURhxINFcyp_WM,0,41,10,pm
ChIJ34bf4iHNvJURhxINFcyp_WM,0,66,11,pm
ChIJ34bf4iHNvJURhxINFcyp_WM,0,50,12,am
ChIJ34bf4iHNvJURhxINFcyp_WM,0,75,1,am
ChIJ34bf4iHNvJURhxINFcyp_WM,0,66,2,am
ChIJ34bf4iHNvJURhxINFcyp_WM,0,91,3,am
ChIJ34bf4iHNvJURhxINFcyp_WM,1,8,4,am
ChIJ34bf4iHNvJURhxINFcyp_WM,1,16,5,am
ChIJ34bf4iHNvJURhxINFcyp_WM,1,16,6,am
ChIJ34bf4iHNvJURhxINFcyp_WM,1,8,7,am
ChIJ34bf4iHNvJURhxINFcyp_WM,1,16,8,am
ChIJ34bf4iHNvJURhxINFcyp_WM,1,41,9,am
ChIJ34bf4iHNvJURhxINFcyp_WM,1,41,10,am
ChIJ34bf4iHNvJURhxINFcyp_WM,1,41,11,am
ChIJ34bf4iHNvJURhxINFcyp_WM,1,50,12,pm
ChIJ34bf4iHNvJURhxINFcyp_WM,1,100,1,pm
ChIJ34bf4iHNvJURhxINFcyp_WM,1,58,2,pm
ChIJ34bf4iHNvJURhxINFcyp_WM,1,58,3,pm
ChIJ34bf4iHNvJURhxINFcyp_WM,1,33,4,pm
ChIJ34bf4iHNvJURhxINFcyp_WM,1,58,5,pm
ChIJ34bf4iHNvJURhxINFcyp_WM,1,41,6,pm
ChIJ34bf4iHNvJURhxINFcyp_WM,1,41,7,pm
ChIJ34bf4iHNvJURhxINFcyp_WM,1,25,8,pm
ChIJ34bf4iHNvJURhxINFcyp_WM,1,16,9,pm
ChIJ34bf4iHNvJURhxINFcyp_WM,1,25,10,pm
ChIJ34bf4iHNvJURhxINFcyp_WM,1,8,11,pm
ChIJ34bf4iHNvJURhxINFcyp_WM,1,0,12,am
ChIJ34bf4iHNvJURhxINFcyp_WM,1,8,1,am
ChIJ34bf4iHNvJURhxINFcyp_WM,1,0,2,am
ChIJ34bf4iHNvJURhxINFcyp_WM,1,0,3,am
ChIJ34bf4iHNvJURhxINFcyp_WM,2,16,4,am
ChIJ34bf4iHNvJURhxINFcyp_WM,2,58,5,am
ChIJ34bf4iHNvJURhxINFcyp_WM,2,50,6,am
ChIJ34bf4iHNvJURhxINFcyp_WM,2,50,7,am
ChIJ34bf4iHNvJURhxINFcyp_WM,2,25,8,am
ChIJ34bf4iHNvJURhxINFcyp_WM,2,33,9,am
ChIJ34bf4iHNvJURhxINFcyp_WM,2,58,10,am
ChIJ34bf4iHNvJURhxINFcyp_WM,2,41,11,am
ChIJ34bf4iHNvJURhxINFcyp_WM,2,16,12,pm
ChIJ34bf4iHNvJURhxINFcyp_WM,2,8,1,pm
ChIJ34bf4iHNvJURhxINFcyp_WM,2,0,2,pm
ChIJ34bf4iHNvJURhxINFcyp_WM,2,0,3,pm
ChIJ34bf4iHNvJURhxINFcyp_WM,2,8,4,pm
ChIJ34bf4iHNvJURhxINFcyp_WM,2,16,5,pm
ChIJ34bf4iHNvJURhxINFcyp_WM,2,16,6,pm
ChIJ34bf4iHNvJURhxINFcyp_WM,2,0,7,pm
